datetime,gross_demand_mw,solar_generation_mw,net_demand_mw,available_capacity_mw,temperature,humidity,precipitation,wind_speed,cloud_cover,solar_radiation,direct_radiation,feels_like
2025-09-29 21:00:00,19874.364999999998,0.0,19874.364999999998,24166.752,31.9,55,0.0,4.5,0,0.0,0.0,35.9
2025-09-29 22:00:00,19946.037,0.0,19946.037,24251.325,31.3,58,0.0,4.8,3,0.0,0.0,35.5
2025-09-29 23:00:00,9038.916,0.0,9038.916,11380.92,30.2,65,0.0,5.2,2,0.0,0.0,34.8
2025-09-30 00:00:00,9073.51,0.0,9073.51,11421.743,29.4,71,0.0,3.4,6,0.0,0.0,34.7
2025-09-30 01:00:00,8966.749,0.0,8966.749,11295.762999999999,28.8,74,0.0,1.6,0,0.0,0.0,34.5
2025-09-30 02:00:00,9022.292,0.0,9022.292,11361.308,28.6,75,0.0,2.4,1,0.0,0.0,34.2
2025-09-30 03:00:00,8945.849,0.0,8945.849,11271.103,26.6,83,4.4,14.0,50,0.0,0.0,30.4
2025-09-30 04:00:00,8920.934,0.0,8920.934,11241.705,24.4,93,3.6,6.7,89,0.0,0.0,29.0
2025-09-30 05:00:00,15016.050000000001,0.0,15016.050000000001,18433.939,24.6,92,0.0,6.3,83,0.0,0.0,29.3
2025-09-30 06:00:00,16799.885000000002,0.0,16799.885000000002,20538.862,27.3,81,0.0,1.8,28,1.0,0.0,32.9
2025-09-30 07:00:00,16840.288,299.532,16540.754,20586.537,28.2,77,0.0,2.9,100,66.0,15.0,33.7
2025-09-30 08:00:00,16912.028,595.634,16316.394,20671.191,29.7,71,0.0,0.7,33,209.0,61.0,35.5
2025-09-30 09:00:00,16753.085,818.938,15934.148000000001,20483.641,31.9,60,0.0,2.7,69,444.0,298.0,37.1
2025-09-30 10:00:00,16759.903,981.78,15778.126,20491.686,33.4,52,0.0,3.4,98,586.0,396.0,38.2
2025-09-30 11:00:00,15019.187,1088.147,13931.039,18437.641,34.4,47,0.0,3.5,100,636.0,381.0,39.0
2025-09-30 12:00:00,15075.793,1058.363,14017.431999999999,18504.436,34.8,45,0.0,5.2,100,588.0,285.0,38.6
2025-09-30 13:00:00,15009.183,1035.819,13973.364,18425.837,34.4,46,0.0,4.5,99,448.0,131.0,38.0
2025-09-30 14:00:00,15170.295,963.234,14207.062,18615.948,34.4,45,0.0,1.3,96,459.0,165.0,38.5
2025-09-30 15:00:00,14893.297,780.592,14112.711,18289.093,33.6,47,0.0,2.2,98,236.0,49.0,37.4
2025-09-30 16:00:00,15239.456,529.12,14710.335,18697.558,33.3,48,0.0,3.2,87,167.0,40.0,37.1
2025-09-30 17:00:00,15101.866,288.71500000000003,14813.15,18535.199,33.0,49,0.0,3.4,99,104.0,24.0,36.8
2025-09-30 18:00:00,20057.864,0.0,20057.864,24383.279,32.5,52,0.0,5.8,99,9.0,0.0,36.2
2025-09-30 19:00:00,19753.926,0.0,19753.926,24024.631,31.8,56,0.0,5.2,44,0.0,0.0,35.9
2025-09-30 20:00:00,19998.217,0.0,19998.217,24312.897,31.1,61,0.0,4.8,91,0.0,0.0,35.6
2025-09-30 21:00:00,19620.979,0.0,19620.979,23867.757,30.3,66,0.0,5.6,89,0.0,0.0,35.1
2025-09-30 22:00:00,20160.532,0.0,20160.532,24504.426,29.8,69,0.0,5.6,41,0.0,0.0,34.7
2025-09-30 23:00:00,8938.417,0.0,8938.417,11262.331,29.2,71,0.0,7.2,72,0.0,0.0,33.9
2025-10-01 00:00:00,8117.736,0.0,8117.736,10293.929,28.8,72,0.0,7.0,54,0.0,0.0,33.4
2025-10-01 01:00:00,8234.594,0.0,8234.594,10431.819,28.5,73,0.0,6.5,100,0.0,0.0,33.0
2025-10-01 02:00:00,8153.514999999999,0.0,8153.514999999999,10336.147,28.0,74,0.0,6.6,0,0.0,0.0,32.5
2025-10-01 03:00:00,8241.477,0.0,8241.477,10439.942000000001,27.5,76,0.0,7.0,16,0.0,0.0,31.9
2025-10-01 04:00:00,8109.4310000000005,0.0,8109.4310000000005,10284.13,27.1,78,0.0,5.5,19,0.0,0.0,31.7
2025-10-01 05:00:00,13504.382,0.0,13504.382,16650.172,24.6,93,0.0,7.7,98,0.0,0.0,29.2
2025-10-01 06:00:00,15371.07,0.0,15371.07,18852.864,24.5,91,0.0,3.2,15,1.0,0.0,29.5
2025-10-01 07:00:00,15262.518,291.05899999999997,14971.462,18724.772,25.3,88,0.0,1.4,7,74.0,25.0,30.7
2025-10-01 08:00:00,15315.780999999999,517.502,14798.277,18787.621,27.0,81,0.0,1.0,14,244.0,134.0,32.5
2025-10-01 09:00:00,15269.672,761.096,14508.577,18733.213,28.5,72,0.0,2.2,20,417.0,254.0,33.6
2025-10-01 10:00:00,15555.275,919.083,14636.193,19070.224,29.9,65,0.0,1.9,9,561.0,372.0,34.8
2025-10-01 11:00:00,13489.113,924.756,12564.358,16632.155,30.7,63,0.0,3.1,31,697.0,509.0,36.6
2025-10-01 12:00:00,13601.131,920.445,12680.685,16764.331000000002,32.1,58,0.1,1.7,34,745.0,543.0,38.4
2025-10-01 13:00:00,13617.685000000001,887.308,12730.375,16783.868,32.7,53,0.1,0.3,94,703.0,490.0,38.6
2025-10-01 14:00:00,13493.880000000001,818.44,12675.438,16637.775,33.5,49,0.0,1.2,35,598.0,396.0,38.1
2025-10-01 15:00:00,13423.935,673.343,12750.592,16555.242000000002,28.5,75,2.6,13.7,63,435.0,269.0,32.3
2025-10-01 16:00:00,13404.258,476.169,12928.088,16532.022,27.9,76,0.0,2.2,30,244.0,115.0,33.2
2025-10-01 17:00:00,13731.016,246.548,13484.47,16917.599,27.8,74,0.0,3.8,49,115.0,45.0,32.6
2025-10-01 18:00:00,18118.457000000002,0.0,18118.457000000002,22094.779000000002,28.2,74,0.0,1.9,29,13.0,2.0,33.4
2025-10-01 19:00:00,18125.962,0.0,18125.962,22103.634,28.2,77,0.0,4.3,19,0.0,0.0,33.4
2025-10-01 20:00:00,17925.674,0.0,17925.674,21867.293,28.0,79,0.0,2.7,13,0.0,0.0,33.7
2025-10-01 21:00:00,18089.185,0.0,18089.185,22060.238,27.9,80,0.0,2.3,9,0.0,0.0,33.8
2025-10-01 22:00:00,18129.884,0.0,18129.884,22108.262000000002,27.7,79,0.0,6.3,4,0.0,0.0,32.6
2025-10-01 23:00:00,8174.6669999999995,0.0,8174.6669999999995,10361.108,26.4,83,0.0,8.5,14,0.0,0.0,30.8
2025-10-02 00:00:00,6717.673,0.0,6717.673,8641.853000000001,26.6,83,0.0,8.0,7,0.0,0.0,31.3
2025-10-02 01:00:00,6801.584,0.0,6801.584,8740.871000000001,26.5,82,0.0,5.6,9,0.0,0.0,31.3
2025-10-02 02:00:00,6710.763,0.0,6710.763,8633.701,26.3,84,0.0,3.3,6,0.0,0.0,31.5
2025-10-02 03:00:00,6717.676,0.0,6717.676,8641.856,26.2,85,0.0,2.3,15,0.0,0.0,31.6
2025-10-02 04:00:00,6628.387,0.0,6628.387,8536.498,25.3,85,0.1,9.1,43,0.0,0.0,29.3
2025-10-02 05:00:00,11038.553,0.0,11038.553,13740.493,24.4,90,0.0,2.6,22,0.0,0.0,29.3
2025-10-02 06:00:00,12363.831,0.0,12363.831,15304.321,25.1,87,0.0,2.4,7,1.0,0.0,30.1
2025-10-02 07:00:00,12467.337,229.669,12237.666,15426.456,26.4,80,0.0,2.2,2,71.0,24.0,31.3
2025-10-02 08:00:00,12560.419,445.833,12114.586,15536.293,28.7,70,0.0,4.5,2,251.0,144.0,33.2
2025-10-02 09:00:00,12493.402,640.371,11853.029,15457.213,30.3,63,0.0,4.1,1,436.0,291.0,34.9
2025-10-02 10:00:00,12545.884,745.3050000000001,11800.578,15519.141,31.7,56,0.0,5.8,5,606.0,446.0,36.1
2025-10-02 11:00:00,11096.932999999999,738.9110000000001,10358.023000000001,13809.381,31.1,56,0.0,6.4,55,689.0,507.0,35.6
2025-10-02 12:00:00,11333.301,785.6179999999999,10547.681,14088.296,32.4,51,0.0,8.5,24,704.0,496.0,36.4
2025-10-02 13:00:00,11139.091,774.841,10364.25,13859.127,32.3,52,0.2,7.2,57,664.0,452.0,36.3
2025-10-02 14:00:00,11214.097,699.854,10514.243,13947.635,31.6,55,0.3,7.4,45,486.0,288.0,35.2
2025-10-02 15:00:00,11062.382,550.247,10512.135,13768.61,31.9,54,0.0,5.4,30,444.0,270.0,35.6
2025-10-02 16:00:00,11094.82,383.952,10710.867,13806.886,31.5,50,0.3,8.3,77,293.0,167.0,34.1
2025-10-02 17:00:00,11213.764,205.41,11008.353000000001,13947.241,28.8,73,0.1,6.2,39,120.0,45.0,33.6
2025-10-02 18:00:00,14876.458999999999,0.0,14876.458999999999,18269.222,28.0,72,0.0,8.1,40,11.0,1.0,32.0
2025-10-02 19:00:00,14801.14,0.0,14801.14,18180.346,27.7,73,0.0,3.6,96,0.0,0.0,32.3
2025-10-02 20:00:00,14638.802,0.0,14638.802,17988.786,27.8,73,0.0,4.3,100,0.0,0.0,32.4
2025-10-02 21:00:00,14750.935,0.0,14750.935,18121.102,27.7,75,0.0,6.5,75,0.0,0.0,32.1
2025-10-02 22:00:00,14713.202,0.0,14713.202,18076.578,27.3,79,0.0,7.5,94,0.0,0.0,31.8
2025-10-02 23:00:00,6653.953,0.0,6653.953,8566.666,27.2,87,0.0,8.0,7,0.0,0.0,32.6
2025-10-03 00:00:00,8207.56,0.0,8207.56,10399.919,26.5,91,0.0,4.8,100,0.0,0.0,32.4
2025-10-03 01:00:00,8181.935,0.0,8181.935,10369.686,26.4,90,0.0,5.3,43,0.0,0.0,32.1
2025-10-03 02:00:00,8224.273,0.0,8224.273,10419.643,25.9,93,0.0,5.5,37,0.0,0.0,31.6
2025-10-03 03:00:00,8204.302,0.0,8204.302,10396.077,25.4,94,0.0,7.6,16,0.0,0.0,30.5
2025-10-03 04:00:00,8121.183,0.0,8121.183,10297.997,25.0,94,0.0,5.7,9,0.0,0.0,30.2
2025-10-03 05:00:00,13597.853,0.0,13597.853,16760.464,25.0,94,0.0,6.3,0,0.0,0.0,30.1
2025-10-03 06:00:00,15132.426,0.0,15132.426,18571.262,25.1,94,0.0,4.7,0,1.0,0.0,30.4
2025-10-03 07:00:00,15152.449,249.273,14903.176,18594.888,25.8,89,0.0,4.3,2,76.0,28.0,31.1
2025-10-03 08:00:00,15210.319,534.578,14675.743,18663.176,27.4,79,0.0,4.9,20,249.0,141.0,32.4
2025-10-03 09:00:00,15369.568,743.27,14626.3,18851.093,29.1,68,0.0,5.2,22,435.0,291.0,33.5
2025-10-03 10:00:00,15393.344,912.332,14481.012,18879.148,30.5,60,0.0,5.6,95,581.0,404.0,34.6
2025-10-03 11:00:00,13533.396,945.563,12587.832,16684.408,31.1,56,0.0,6.0,58,657.0,426.0,35.5
2025-10-03 12:00:00,13707.41,958.063,12749.346,16889.744,32.5,52,0.0,5.3,69,690.0,453.0,37.1
2025-10-03 13:00:00,13653.313,916.964,12736.351,16825.909,33.2,49,0.0,4.7,54,662.0,450.0,37.7
2025-10-03 14:00:00,13664.792,804.707,12860.085,16839.454999999998,33.6,48,0.0,5.2,47,580.0,390.0,37.3
2025-10-03 15:00:00,13501.296,633.518,12867.776,16646.528,33.5,47,0.0,6.8,22,464.0,288.0,36.8
2025-10-03 16:00:00,13503.572,492.51,13011.062,16649.214,32.5,50,0.0,8.2,37,275.0,159.0,35.5
2025-10-03 17:00:00,13581.014000000001,255.404,13325.61,16740.597,31.6,55,0.0,4.9,40,117.0,48.0,35.4
2025-10-03 18:00:00,17957.549,0.0,17957.549,21904.909,31.1,57,0.0,4.8,12,11.0,2.0,35.1
2025-10-03 19:00:00,18072.156,0.0,18072.156,22040.145,30.8,59,0.0,4.7,10,0.0,0.0,34.9
2025-10-03 20:00:00,17949.791,0.0,17949.791,21895.752,30.3,63,0.0,4.8,86,0.0,0.0,34.6
2025-10-03 21:00:00,18052.644,0.0,18052.644,22017.12,29.5,67,0.0,4.1,18,0.0,0.0,34.2
2025-10-03 22:00:00,18075.908,0.0,18075.908,22044.57,28.8,73,0.0,2.4,86,0.0,0.0,34.1
2025-10-03 23:00:00,8285.166,0.0,8285.166,10491.497,29.0,74,0.0,2.8,93,0.0,0.0,34.6
2025-10-04 00:00:00,7169.206,0.0,7169.206,9174.662,29.0,74,0.0,3.4,91,0.0,0.0,34.5
2025-10-04 01:00:00,7193.879,0.0,7193.879,9203.778,28.0,78,0.1,7.1,48,0.0,0.0,32.9
2025-10-04 02:00:00,7096.828,0.0,7096.828,9089.258,27.0,83,0.0,3.7,100,0.0,0.0,32.4
2025-10-04 03:00:00,7220.358,0.0,7220.358,9235.024,26.5,85,0.0,3.2,100,0.0,0.0,31.9
2025-10-04 04:00:00,7135.5509999999995,0.0,7135.5509999999995,9134.95,26.3,86,0.0,2.0,98,0.0,0.0,31.9
2025-10-04 05:00:00,11797.999,0.0,11797.999,14636.635,26.8,83,0.0,2.8,83,0.0,0.0,32.2
2025-10-04 06:00:00,13192.301000000001,0.0,13192.301000000001,16281.916,27.0,81,0.0,3.0,2,1.0,0.0,32.2
2025-10-04 07:00:00,13253.710000000001,249.088,13004.626,16354.379,27.6,76,0.0,3.1,2,76.0,28.0,32.6
2025-10-04 08:00:00,13047.919,457.56,12590.359,16111.543,29.5,64,0.0,3.7,0,253.0,147.0,33.7
2025-10-04 09:00:00,13401.511,652.769,12748.741,16528.783,31.2,53,0.0,7.0,2,446.0,308.0,34.3
2025-10-04 10:00:00,13285.557999999999,827.708,12457.849,16391.959,32.6,47,0.0,9.0,1,606.0,445.0,35.3
2025-10-04 11:00:00,11900.834,806.417,11094.416000000001,14757.984,33.3,45,0.0,9.5,16,720.0,550.0,36.6
2025-10-04 12:00:00,11734.658,806.2860000000001,10928.373,14561.898,34.2,40,0.0,10.7,13,727.0,540.0,36.8
2025-10-04 13:00:00,11776.119,809.16,10966.958,14610.818,34.6,38,0.0,11.9,16,710.0,527.0,36.8
2025-10-04 14:00:00,11904.471,728.635,11175.837,14762.276,34.6,37,0.0,12.2,16,602.0,429.0,35.9
2025-10-04 15:00:00,11797.335000000001,582.99,11214.343,14635.853,34.3,39,0.0,11.9,6,463.0,314.0,35.6
2025-10-04 16:00:00,11942.339,430.439,11511.9,14806.960000000001,33.6,42,0.0,12.2,16,302.0,187.0,35.0
2025-10-04 17:00:00,11997.942000000001,216.727,11781.215,14872.569,32.3,47,0.0,10.4,2,125.0,58.0,34.4
2025-10-04 18:00:00,15665.458,0.0,15665.458,19200.24,31.3,52,0.0,7.5,0,11.0,2.0,34.1
2025-10-04 19:00:00,15465.284,0.0,15465.284,18964.035,30.6,56,0.0,6.5,0,0.0,0.0,33.9
2025-10-04 20:00:00,15771.105,0.0,15771.105,19324.904,30.3,57,0.0,6.1,0,0.0,0.0,33.7
2025-10-04 21:00:00,15694.293,0.0,15694.293,19234.264,30.0,58,0.0,6.4,0,0.0,0.0,33.3
2025-10-04 22:00:00,15577.795,0.0,15577.795,19096.799,29.1,62,0.0,6.5,0,0.0,0.0,32.5
2025-10-04 23:00:00,7086.849,0.0,7086.849,9077.48,28.3,65,0.0,6.5,0,0.0,0.0,31.7
2025-10-05 00:00:00,7167.499,0.0,7167.499,9172.65,27.6,67,0.0,6.7,0,0.0,0.0,31.0
2025-10-05 01:00:00,7077.89,0.0,7077.89,9066.91,27.0,69,0.0,6.8,0,0.0,0.0,30.3
2025-10-05 02:00:00,7124.224,0.0,7124.224,9121.584,26.4,70,0.0,7.0,0,0.0,0.0,29.5
2025-10-05 03:00:00,7111.477,0.0,7111.477,9106.542,25.7,73,0.0,6.5,0,0.0,0.0,28.9
2025-10-05 04:00:00,7056.743,0.0,7056.743,9041.956,25.2,76,0.0,6.3,0,0.0,0.0,28.4
2025-10-05 05:00:00,11800.554,0.0,11800.554,14639.655,25.4,85,0.0,8.3,0,0.0,0.0,29.5
2025-10-05 06:00:00,13373.017,0.0,13373.017,16495.157,25.6,82,0.0,8.4,0,1.0,0.0,29.4
2025-10-05 07:00:00,13323.779,236.893,13086.886,16437.059,26.5,75,0.0,7.2,0,77.0,29.0,30.2
2025-10-05 08:00:00,13227.242,461.846,12765.396,16323.144,28.4,64,0.0,8.9,0,255.0,151.0,31.4
2025-10-05 09:00:00,13383.217999999999,668.745,12714.473,16507.195,30.4,58,0.0,12.5,0,448.0,312.0,33.1
2025-10-05 10:00:00,13133.184,793.913,12339.269,16212.158,31.8,51,0.1,12.6,5,606.0,447.0,34.3
2025-10-05 11:00:00,11802.823,767.186,11035.638,14642.331,31.0,50,0.0,9.7,34,688.0,517.0,33.9
2025-10-05 12:00:00,11856.395,833.114,11023.28,14705.546,32.2,48,0.6,5.3,10,672.0,474.0,36.0
2025-10-05 13:00:00,11740.75,781.228,10959.523,14569.087,33.4,42,0.0,5.5,20,684.0,493.0,36.6
2025-10-05 14:00:00,11757.886,740.654,11017.23,14589.307,33.9,37,0.0,7.0,22,606.0,437.0,35.7
2025-10-05 15:00:00,11864.134,590.169,11273.966,14714.678,33.7,38,0.0,7.8,8,458.0,312.0,35.2
2025-10-05 16:00:00,11904.378,416.712,11487.665,14762.163,32.9,41,0.0,8.8,7,297.0,182.0,34.5
2025-10-05 17:00:00,11775.911,213.00300000000001,11562.907000000001,14610.576,32.4,44,0.0,7.3,9,124.0,57.0,34.5
2025-10-05 18:00:00,15517.394,0.0,15517.394,19025.525,31.1,50,0.0,4.9,12,10.0,2.0,34.0
2025-10-05 19:00:00,15612.34,0.0,15612.34,19137.561,30.4,57,0.0,3.3,6,0.0,0.0,34.2
2025-10-05 20:00:00,15713.16,0.0,15713.16,19256.528,29.7,58,0.0,3.4,5,0.0,0.0,33.3
2025-10-05 21:00:00,15740.788,0.0,15740.788,19289.134,28.9,60,0.0,4.4,5,0.0,0.0,32.3
2025-10-05 22:00:00,15742.407,0.0,15742.407,19291.041,28.0,68,0.0,2.6,1,0.0,0.0,32.3
2025-10-05 23:00:00,7069.394,0.0,7069.394,9056.886,23.7,82,0.0,14.0,91,0.0,0.0,25.6
2025-10-06 00:00:00,8118.582,0.0,8118.582,10294.929,22.6,90,6.9,14.3,99,0.0,0.0,24.7
2025-10-06 01:00:00,8079.862,0.0,8079.862,10249.239,22.8,91,0.0,6.2,70,0.0,0.0,26.4
2025-10-06 02:00:00,8194.371,0.0,8194.371,10384.36,22.8,92,0.1,2.4,60,0.0,0.0,27.0
2025-10-06 03:00:00,8232.602,0.0,8232.602,10429.472,22.9,91,0.2,0.2,91,0.0,0.0,27.4
2025-10-06 04:00:00,8045.85,0.0,8045.85,10209.103,22.8,91,0.0,1.9,52,0.0,0.0,27.0
2025-10-06 05:00:00,13671.365,0.0,13671.365,16847.21,24.2,83,0.0,1.4,0,0.0,0.0,28.4
2025-10-06 06:00:00,15340.03,0.0,15340.03,18816.235,24.3,83,0.0,1.3,0,1.0,0.0,28.6
2025-10-06 07:00:00,15130.833,262.01,14868.825,18569.386,25.0,76,0.0,1.7,92,74.0,27.0,28.9
2025-10-06 08:00:00,15167.371,540.759,14626.61,18612.497,26.1,70,0.0,4.1,100,194.0,71.0,29.4
2025-10-06 09:00:00,15325.137999999999,754.716,14570.423,18798.662,26.1,70,0.0,3.5,99,105.0,0.0,29.5
2025-10-06 10:00:00,15313.129,926.108,14387.02,18784.493,27.0,67,0.0,5.1,100,179.0,29.0,30.2
2025-10-06 11:00:00,13637.787,882.4449999999999,12755.34,16807.588,29.2,52,0.0,9.3,100,179.0,7.0,30.9
2025-10-06 12:00:00,13635.382,930.087,12705.295,16804.752,25.5,73,1.3,4.9,100,65.0,0.0,28.9
2025-10-06 13:00:00,13597.865,969.294,12628.574,16760.483,24.8,81,1.8,7.1,100,173.0,15.0,28.3
2025-10-06 14:00:00,13562.804,855.186,12707.616,16719.109,23.5,93,2.4,7.2,95,49.0,0.0,27.5
2025-10-06 15:00:00,13677.747,669.411,13008.337,16854.742,24.5,86,0.7,7.8,100,163.0,17.0,28.2
2025-10-06 16:00:00,13607.114,491.079,13116.033000000001,16771.396,24.3,86,1.1,5.8,68,95.0,16.0,28.2
2025-10-06 17:00:00,13586.766,245.163,13341.604,16747.384,23.6,90,0.1,9.5,15,78.0,22.0,27.1
2025-10-06 18:00:00,18337.72,0.0,18337.72,22353.506999999998,22.7,95,0.0,8.1,100,9.0,1.0,26.3
2025-10-06 19:00:00,17999.005,0.0,17999.005,21953.826,22.7,94,0.0,8.5,100,0.0,0.0,26.1
2025-10-06 20:00:00,18054.902,0.0,18054.902,22019.786,22.6,94,0.0,7.5,27,0.0,0.0,26.2
2025-10-06 21:00:00,17956.138,0.0,17956.138,21903.243,22.4,96,0.0,8.4,100,0.0,0.0,25.9
2025-10-06 22:00:00,18134.402000000002,0.0,18134.402000000002,22113.593,22.3,96,0.0,8.7,24,0.0,0.0,25.7
2025-10-06 23:00:00,8212.046,0.0,8212.046,10405.214,22.6,96,0.0,6.6,97,0.0,0.0,26.6
2025-10-07 00:00:00,8167.946,0.0,8167.946,10353.175,22.7,96,0.0,6.4,72,0.0,0.0,26.6
2025-10-07 01:00:00,8159.7429999999995,0.0,8159.7429999999995,10343.494999999999,22.1,97,0.0,1.5,34,0.0,0.0,26.6
2025-10-07 02:00:00,8198.007,0.0,8198.007,10388.647,21.7,98,0.0,1.4,100,0.0,0.0,26.0
2025-10-07 03:00:00,8252.92,0.0,8252.92,10453.445,22.1,98,0.0,5.0,100,0.0,0.0,26.1
2025-10-07 04:00:00,8149.706999999999,0.0,8149.706999999999,10331.655,22.3,96,0.4,6.0,77,0.0,0.0,26.1
2025-10-07 05:00:00,13680.404,0.0,13680.404,16857.874,22.1,97,0.0,7.2,80,0.0,0.0,25.8
2025-10-07 06:00:00,15221.71,0.0,15221.71,18676.618,22.0,98,0.2,7.7,79,1.0,0.0,25.6
2025-10-07 07:00:00,15523.892,267.83299999999997,15256.06,19033.193,22.5,92,0.5,7.9,83,57.0,12.0,25.8
2025-10-07 08:00:00,15300.178,534.31,14765.869999999999,18769.211,23.1,90,0.3,9.8,52,134.0,30.0,26.2
2025-10-07 09:00:00,15115.657,734.9580000000001,14380.7,18551.477,24.3,85,0.1,8.5,23,365.0,198.0,27.8
2025-10-07 10:00:00,15296.042,926.322,14369.719,18764.328,25.6,80,0.1,9.0,22,478.0,273.0,29.1
2025-10-07 11:00:00,13622.064,923.831,12698.231,16789.036,26.9,68,0.1,6.6,42,582.0,300.0,30.2
2025-10-07 12:00:00,13748.622,930.372,12818.252,16938.375,27.5,67,0.0,5.4,27,652.0,428.0,31.6
2025-10-07 13:00:00,13478.152,912.831,12565.324999999999,16619.220999999998,28.2,65,0.0,4.4,15,661.0,462.0,32.7
2025-10-07 14:00:00,13683.899000000001,821.868,12862.029,16861.998,28.5,63,0.0,6.4,85,609.0,434.0,32.2
2025-10-07 15:00:00,13782.719,699.045,13083.674,16978.608,26.3,71,0.8,9.6,38,424.0,259.0,29.1
2025-10-07 16:00:00,13717.311,479.514,13237.795,16901.427,25.7,74,0.0,5.5,71,272.0,152.0,29.2
2025-10-07 17:00:00,13686.893,240.127,13446.765,16865.531,22.3,83,2.5,6.9,70,79.0,26.0,24.7
2025-10-07 18:00:00,18220.474,0.0,18220.474,22215.158,21.9,87,0.2,5.8,24,4.0,0.0,24.7
2025-10-07 19:00:00,18153.764,0.0,18153.764,22136.441,21.4,92,0.0,9.5,3,0.0,0.0,23.9
2025-10-07 20:00:00,18114.42,0.0,18114.42,22090.015,21.1,93,0.0,6.6,4,0.0,0.0,24.0
2025-10-07 21:00:00,17945.013,0.0,17945.013,21890.112,21.0,95,0.0,6.1,10,0.0,0.0,24.0
2025-10-07 22:00:00,17872.891,0.0,17872.891,21805.012,20.7,96,0.0,2.3,15,0.0,0.0,24.2
2025-10-07 23:00:00,8175.668,0.0,8175.668,10362.289,21.0,98,0.0,3.2,27,0.0,0.0,24.8
2025-10-08 00:00:00,8140.052,0.0,8140.052,10320.264,21.1,98,0.0,3.2,11,0.0,0.0,24.8
2025-10-08 01:00:00,8213.742,0.0,8213.742,10407.214,21.1,97,0.0,3.8,15,0.0,0.0,24.7
2025-10-08 02:00:00,8218.925,0.0,8218.925,10413.333,21.0,97,0.0,5.2,27,0.0,0.0,24.4
2025-10-08 03:00:00,8256.533,0.0,8256.533,10457.711,20.8,98,0.0,7.6,91,0.0,0.0,23.7
2025-10-08 04:00:00,8169.184,0.0,8169.184,10354.638,20.6,98,0.0,4.7,100,0.0,0.0,23.9
2025-10-08 05:00:00,13716.222,0.0,13716.222,16900.145,20.4,99,0.0,3.7,97,0.0,0.0,23.8
2025-10-08 06:00:00,15084.518,0.0,15084.518,18514.727,20.7,97,0.0,4.5,100,1.0,0.0,24.0
2025-10-08 07:00:00,15076.283,286.842,14789.439,18505.014,21.3,94,0.0,5.0,79,44.0,3.0,24.5
2025-10-08 08:00:00,15300.653,519.9,14780.754,18769.773,22.3,86,0.0,5.1,35,145.0,25.0,25.4
2025-10-08 09:00:00,15391.239,757.691,14633.548,18876.661,23.2,84,0.0,5.9,48,314.0,125.0,26.3
2025-10-08 10:00:00,15242.447,910.572,14331.875,18701.088,24.1,80,0.0,2.6,98,481.0,237.0,27.7
2025-10-08 11:00:00,13634.975,894.394,12740.579,16804.268,24.9,76,0.0,1.5,92,585.0,362.0,28.9
2025-10-08 12:00:00,13525.816,983.492,12542.326,16675.461,25.7,70,0.0,0.4,100,588.0,280.0,29.6
2025-10-08 13:00:00,13566.137,873.341,12692.797,16723.041,25.7,67,0.0,2.8,100,405.0,113.0,28.7
2025-10-08 14:00:00,13722.055,810.703,12911.356,16907.027,24.5,71,0.1,9.2,73,293.0,19.0,26.4
2025-10-08 15:00:00,13540.264,630.781,12909.483,16692.510000000002,23.6,77,0.1,7.7,9,322.0,141.0,25.9
2025-10-08 16:00:00,13328.075,466.088,12861.989,16442.13,24.2,76,0.0,5.1,7,294.0,176.0,27.1
2025-10-08 17:00:00,13427.720000000001,242.865,13184.857,16559.711,24.0,81,0.0,4.5,20,114.0,47.0,27.4
2025-10-08 18:00:00,17882.753,0.0,17882.753,21816.646,23.7,82,0.0,5.7,15,7.0,1.0,27.0
2025-10-08 19:00:00,17940.264,0.0,17940.264,21884.512,23.4,82,0.0,5.5,8,0.0,0.0,26.5
2025-10-08 20:00:00,17853.589,0.0,17853.589,21782.234,22.8,83,0.0,4.8,1,0.0,0.0,25.8
2025-10-08 21:00:00,18049.513,0.0,18049.513,22013.427,22.0,86,0.0,3.9,0,0.0,0.0,25.0
2025-10-08 22:00:00,17968.377,0.0,17968.377,21917.683,21.4,88,0.0,2.9,2,0.0,0.0,24.5
2025-10-08 23:00:00,8170.728999999999,0.0,8170.728999999999,10356.46,21.8,89,0.0,4.0,12,0.0,0.0,25.1
2025-10-09 00:00:00,8148.811,0.0,8148.811,10330.594000000001,22.0,89,0.0,4.7,5,0.0,0.0,25.2
2025-10-09 01:00:00,8127.285,0.0,8127.285,10305.195,21.7,91,0.0,5.6,2,0.0,0.0,24.8
2025-10-09 02:00:00,8126.12,0.0,8126.12,10303.821,21.4,92,0.0,5.0,0,0.0,0.0,24.6
2025-10-09 03:00:00,8194.552,0.0,8194.552,10384.571,21.1,93,0.0,4.4,0,0.0,0.0,24.2
2025-10-09 04:00:00,8161.099,0.0,8161.099,10345.096,20.7,94,0.0,4.1,0,0.0,0.0,23.8
2025-10-09 05:00:00,13565.697,0.0,13565.697,16722.523,20.6,92,0.0,4.7,6,0.0,0.0,23.4
2025-10-09 06:00:00,15210.758,0.0,15210.758,18663.692,20.8,92,0.0,5.0,1,1.0,0.0,23.6
2025-10-09 07:00:00,15128.366,256.774,14871.593,18566.472,21.4,91,0.0,5.6,0,70.0,25.0,24.4
