datetime,brpl_mw,bypl_mw,gross_demand_mw,mes_mw,ndmc_mw,ndpl_mw,temperature,humidity,precipitation,wind_speed,cloud_cover,solar_radiation,direct_radiation,feels_like,solar_generation_mw,net_demand,available_capacity_mw,area,node
2025-02-17 11:00:00,1622.1283333333333,821.3499999999999,3956.581666666667,25.435833333333335,132.84833333333333,1318.2183333333335,25.6,31,0.0,1.1,29,652.0,507.0,25.5,88.672,3867.909666666667,9500.0,Delhi,System
2025-02-17 12:00:00,1518.545,784.7941666666667,3752.1141666666667,22.88083333333333,133.2075,1257.0191666666667,27.0,26,0.0,0.7,20,714.0,553.0,26.9,97.104,3655.010166666667,9500.0,Delhi,System
2025-02-17 13:00:00,1383.3733333333332,709.2483333333333,3357.290833333333,21.2425,136.03416666666666,1076.0725,28.1,21,0.0,1.0,7,721.0,557.0,27.7,98.056,3259.234833333333,9500.0,Delhi,System
2025-02-17 14:00:00,1337.0416666666667,690.0608333333333,3338.08,19.212500000000002,133.12916666666666,1128.3675,28.7,19,0.0,2.0,0,640.0,474.0,27.3,87.04,3251.04,9500.0,Delhi,System
2025-02-17 15:00:00,1316.7208333333333,664.265,3275.2625000000003,19.183333333333334,131.4175,1115.8475,28.8,19,0.0,3.3,12,540.0,405.0,26.7,73.44,3201.8225,9500.0,Delhi,System
2025-02-17 16:00:00,1310.645,647.52,3229.138333333334,20.27,128.37166666666667,1094.2941666666666,28.0,23,0.0,6.7,41,361.0,246.0,25.7,49.096,3180.0423333333338,9500.0,Delhi,System
2025-02-17 17:00:00,1373.9483333333335,686.6233333333333,3342.6775,22.493333333333336,125.27416666666666,1103.3574999999998,26.4,29,0.0,7.9,8,166.0,88.0,24.4,22.576,3320.1014999999998,9500.0,Delhi,System
2025-02-17 18:00:00,1475.5908333333334,742.7175000000001,3545.6225,25.5575,124.14999999999999,1140.8116666666667,24.5,31,0.0,3.6,2,22.0,6.0,23.1,2.992,3542.6304999999998,9500.0,Delhi,System
2025-02-17 19:00:00,1475.7408333333333,710.1808333333333,3488.8008333333332,26.453333333333333,120.18,1124.16,23.3,42,0.0,1.0,37,0.0,0.0,23.0,0.0,3488.8008333333332,9500.0,Delhi,System
2025-02-17 20:00:00,1391.89,647.5825,3211.664166666667,25.3475,115.59500000000001,997.1475,22.4,49,0.0,0.4,0,0.0,0.0,22.7,0.0,3211.664166666667,9500.0,Delhi,System
2025-02-17 21:00:00,1294.65,598.7358333333333,2928.4825,23.089166666666667,110.96833333333332,872.1349999999999,21.4,52,0.0,1.5,54,0.0,0.0,21.5,0.0,2928.4825,9500.0,Delhi,System
2025-02-17 22:00:00,1146.4641666666666,528.7275,2636.6225,19.305,103.01833333333333,812.9141666666666,20.6,59,0.0,3.0,38,0.0,0.0,20.9,0.0,2636.6225,9500.0,Delhi,System
2025-02-17 23:00:00,1007.0559999999999,472.053,2359.931,16.565,97.834,743.193,19.4,65,0.0,4.6,100,0.0,0.0,19.5,0.0,2359.931,9500.0,Delhi,System
2025-02-18 00:00:00,860.775,396.9175,2047.42,15.075000000000001,95.11416666666666,660.1558333333334,19.8,64,0.0,4.4,100,0.0,0.0,20.0,0.0,2047.42,9500.0,Delhi,System
2025-02-18 01:00:00,793.46,349.0741666666667,1872.7116666666668,14.485,93.9575,604.73,19.3,65,0.0,4.4,5,0.0,0.0,19.4,0.0,1872.7116666666668,9500.0,Delhi,System
2025-02-18 02:00:00,761.2791666666667,320.03749999999997,1784.4750000000001,14.615,92.71583333333332,578.8283333333333,18.1,67,0.0,5.1,61,0.0,0.0,17.9,0.0,1784.4750000000001,9500.0,Delhi,System
2025-02-18 03:00:00,761.2766666666666,312.34666666666664,1754.7216666666666,14.898333333333333,92.53416666666668,557.01,18.2,63,0.0,6.9,49,0.0,0.0,17.5,0.0,1754.7216666666666,9500.0,Delhi,System
2025-02-18 04:00:00,814.7566666666667,322.57916666666665,1838.8458333333335,16.054166666666667,92.74416666666667,574.7325,17.1,69,0.0,4.6,91,0.0,0.0,16.8,0.0,1838.8458333333335,9500.0,Delhi,System
2025-02-18 05:00:00,1001.8025000000001,420.76,2256.4408333333336,22.784166666666664,94.71583333333332,694.1091666666666,17.3,70,0.0,1.8,57,0.0,0.0,17.5,0.0,2256.4408333333336,9500.0,Delhi,System
2025-02-18 06:00:00,1346.5566666666666,638.1758333333333,3098.3116666666665,32.29833333333333,99.14416666666666,952.6583333333333,17.0,74,0.0,1.1,26,0.0,0.0,17.6,0.0,3098.3116666666665,9500.0,Delhi,System
2025-02-18 07:00:00,1569.3441666666668,822.6541666666667,3714.065,35.276666666666664,97.98583333333333,1155.1341666666667,16.8,75,0.0,3.2,98,11.0,1.0,17.0,1.496,3712.569,9500.0,Delhi,System
2025-02-18 08:00:00,1612.47,851.0616666666666,3865.1358333333337,32.30916666666667,108.12166666666667,1222.5808333333334,18.9,65,0.0,5.1,100,89.0,16.0,18.8,12.104,3853.031833333334,9500.0,Delhi,System
2025-02-18 09:00:00,1655.0925,845.43,3994.5716666666667,29.768333333333334,120.15416666666665,1306.3425,19.8,62,0.0,5.9,100,120.0,0.0,19.7,16.32,3978.2516666666666,9500.0,Delhi,System
2025-02-18 10:00:00,1638.0233333333333,855.1791666666667,4082.5475,27.227500000000003,120.81,1400.9475,21.0,58,0.0,7.1,100,197.0,0.0,20.7,26.792000000000005,4055.7555,9500.0,Delhi,System
2025-02-18 11:00:00,1579.4266666666665,837.5891666666666,3970.565,24.3225,123.7925,1370.7958333333333,22.0,53,0.0,9.6,100,354.0,89.0,21.1,48.144,3922.4210000000003,9500.0,Delhi,System
2025-02-18 12:00:00,1458.6041666666667,796.1766666666667,3729.2666666666664,22.122500000000002,137.41666666666666,1279.8275,23.3,45,0.0,6.7,94,422.0,164.0,22.6,57.39200000000001,3671.8746666666666,9500.0,Delhi,System
2025-02-18 13:00:00,1344.2916666666667,712.4133333333333,3328.7875,20.31833333333333,135.135,1085.9233333333334,24.8,35,0.0,6.4,1,485.0,192.0,23.5,65.96,3262.8275,9500.0,Delhi,System
2025-02-18 14:00:00,1328.5808333333332,673.39,3319.9,18.354166666666668,134.49916666666667,1132.5916666666667,26.3,29,0.0,7.8,1,676.0,529.0,25.1,91.936,3227.964,9500.0,Delhi,System
2025-02-18 15:00:00,1306.49,653.2858333333334,3262.9675,18.029166666666665,135.85666666666665,1122.1108333333334,26.4,27,0.0,9.0,0,547.0,411.0,24.0,74.392,3188.5755000000004,9500.0,Delhi,System
2025-02-18 16:00:00,1300.52,646.135,3246.8624999999997,19.375,134.07750000000001,1116.365,25.9,26,0.0,8.6,0,370.0,256.0,23.4,50.32,3196.5424999999996,9500.0,Delhi,System
2025-02-18 17:00:00,1373.9516666666668,697.1591666666667,3393.1649999999995,22.098333333333333,131.86416666666665,1135.95,24.8,30,0.0,7.1,0,172.0,95.0,22.8,23.392,3369.7729999999997,9500.0,Delhi,System
2025-02-18 18:00:00,1469.615,741.7199999999999,3568.3824999999997,24.81833333333333,133.82833333333335,1164.1108333333334,23.4,36,0.0,5.1,2,23.0,7.0,21.9,3.128,3565.2544999999996,9500.0,Delhi,System
2025-02-18 19:00:00,1469.6166666666668,731.2525,3538.883333333333,26.438333333333333,131.19833333333332,1146.3383333333334,22.0,46,0.0,4.2,1,0.0,0.0,21.4,0.0,3538.883333333333,9500.0,Delhi,System
2025-02-18 20:00:00,1389.045,654.385,3226.0808333333334,25.284166666666668,122.76083333333334,1004.8741666666666,21.3,52,0.0,3.9,0,0.0,0.0,21.0,0.0,3226.0808333333334,9500.0,Delhi,System
2025-02-18 21:00:00,1279.8383333333334,598.1558333333334,2921.7000000000003,22.708333333333332,110.77,882.4074999999999,20.8,55,0.0,3.1,0,0.0,0.0,20.7,0.0,2921.7000000000003,9500.0,Delhi,System
2025-02-18 22:00:00,1133.3433333333335,539.2691666666667,2659.655,19.16,103.55333333333334,838.1441666666666,19.9,56,0.0,5.0,0,0.0,0.0,19.4,0.0,2659.655,9500.0,Delhi,System
2025-02-18 23:00:00,983.2391666666667,481.5933333333333,2372.3766666666666,16.2825,91.78250000000001,777.9016666666666,18.9,59,0.0,4.9,0,0.0,0.0,18.4,0.0,2372.3766666666666,9500.0,Delhi,System
2025-02-19 00:00:00,861.0891666666666,415.12416666666667,2098.2675,15.175833333333335,86.56166666666667,700.3375,17.9,61,0.0,4.9,0,0.0,0.0,17.2,0.0,2098.2675,9500.0,Delhi,System
2025-02-19 01:00:00,791.7875,370.59666666666664,1923.3941666666667,14.785833333333334,79.87833333333333,648.01,17.0,63,0.0,5.1,0,0.0,0.0,16.3,0.0,1923.3941666666667,9500.0,Delhi,System
2025-02-19 02:00:00,755.2066666666666,344.6575,1835.5475,14.636666666666665,77.31166666666667,626.4625,16.2,66,0.0,4.8,0,0.0,0.0,15.4,0.0,1835.5475,9500.0,Delhi,System
2025-02-19 03:00:00,748.3158333333332,335.895,1794.0608333333332,14.9,77.71583333333334,600.5083333333333,15.6,68,0.0,5.1,8,0.0,0.0,14.7,0.0,1794.0608333333332,9500.0,Delhi,System
2025-02-19 04:00:00,808.9474999999999,347.0525,1877.8508333333332,16.229166666666668,79.12166666666667,608.5833333333334,15.1,69,0.0,5.1,8,0.0,0.0,14.2,0.0,1877.8508333333332,9500.0,Delhi,System
2025-02-19 05:00:00,1003.4716666666667,437.405,2292.3025000000002,22.97583333333333,84.42083333333333,722.2675,14.7,69,0.0,5.2,97,0.0,0.0,13.7,0.0,2292.3025000000002,9500.0,Delhi,System
2025-02-19 06:00:00,1358.085,623.715,3094.168333333333,32.78666666666667,98.80666666666667,950.1933333333333,14.2,76,0.0,5.1,93,0.0,0.0,13.4,0.0,3094.168333333333,9500.0,Delhi,System
2025-02-19 07:00:00,1582.9641666666666,772.5825,3665.9475,35.765,115.3975,1122.6933333333334,14.3,75,0.0,6.1,100,12.0,1.0,13.4,1.6320000000000001,3664.3155,9500.0,Delhi,System
2025-02-19 08:00:00,1625.2991666666667,787.5799999999999,3779.6041666666665,32.071666666666665,131.90583333333333,1166.5825,16.1,68,0.0,5.9,90,134.0,56.0,15.3,18.224,3761.3801666666664,9500.0,Delhi,System
2025-02-19 09:00:00,1674.2741666666668,833.6383333333333,3987.6516666666666,28.689166666666665,143.99666666666667,1271.6933333333334,19.2,56,0.0,4.1,100,328.0,203.0,18.7,44.608,3943.0436666666665,9500.0,Delhi,System
2025-02-19 10:00:00,1686.1599999999999,863.6216666666666,4121.12,27.013333333333335,147.16916666666665,1356.6383333333333,21.9,45,0.0,4.5,88,480.0,287.0,21.1,65.28,4055.8399999999997,9500.0,Delhi,System
2025-02-19 11:00:00,1636.845,868.2183333333332,4028.4266666666667,24.7675,145.7775,1317.0008333333333,24.3,36,0.0,5.8,100,637.0,448.0,23.4,86.632,3941.7946666666667,9500.0,Delhi,System
2025-02-19 12:00:00,1539.7175,828.1766666666666,3835.0508333333332,23.0175,144.95416666666665,1259.6675,25.7,29,0.0,6.7,100,677.0,430.0,24.6,92.072,3742.978833333333,9500.0,Delhi,System
2025-02-19 13:00:00,1399.9750000000001,744.5475,3419.8866666666668,21.066666666666666,140.93666666666667,1081.29,26.6,26,0.0,6.9,81,660.0,385.0,25.0,89.76,3330.1266666666666,9500.0,Delhi,System
2025-02-19 14:00:00,1327.04,721.4816666666667,3374.7999999999997,18.62333333333333,139.1575,1134.405,27.0,25,0.0,7.3,76,608.0,369.0,25.1,82.688,3292.1119999999996,9500.0,Delhi,System
2025-02-19 15:00:00,1312.415,713.3975,3341.8916666666664,18.269166666666667,140.67999999999998,1125.4133333333332,27.0,26,0.0,8.5,99,534.0,369.0,24.7,72.624,3269.2676666666666,9500.0,Delhi,System
2025-02-19 16:00:00,1314.18,709.225,3326.254166666667,19.853333333333335,139.23666666666665,1111.8466666666666,26.5,28,0.0,8.5,100,342.0,187.0,24.3,46.512,3279.742166666667,9500.0,Delhi,System
2025-02-19 17:00:00,1365.1075,732.8775,3390.001666666667,22.4075,135.29416666666665,1103.5225,25.5,31,0.0,6.5,100,147.0,44.0,23.9,19.992,3370.009666666667,9500.0,Delhi,System
2025-02-19 18:00:00,1469.61,793.8033333333333,3621.5833333333335,25.493333333333336,138.29916666666665,1158.86,24.1,38,0.0,4.1,100,17.0,2.0,23.2,2.312,3619.2713333333336,9500.0,Delhi,System
2025-02-19 19:00:00,1458.9116666666666,757.9516666666667,3547.2175,26.06833333333333,133.63083333333333,1137.9508333333333,23.7,42,0.0,4.0,100,0.0,0.0,23.1,0.0,3547.2175,9500.0,Delhi,System
2025-02-19 20:00:00,1373.5416666666667,692.0375,3252.1258333333335,24.724166666666665,123.12916666666666,1007.8041666666667,22.8,49,0.0,3.7,100,0.0,0.0,22.6,0.0,3252.1258333333335,9500.0,Delhi,System
2025-02-19 21:00:00,1258.0833333333333,662.7108333333333,2969.17,22.397499999999997,116.09750000000001,879.9958333333334,21.8,49,0.3,7.3,100,0.0,0.0,20.9,0.0,2969.17,9500.0,Delhi,System
2025-02-19 22:00:00,1125.4027272727274,608.290909090909,2706.229090909091,19.10909090909091,107.2690909090909,819.8563636363637,20.0,61,0.5,5.8,92,0.0,0.0,19.8,0.0,2706.229090909091,9500.0,Delhi,System
2025-02-20 00:00:00,850.3241666666667,439.79583333333335,2096.3875,14.885,87.255,684.4566666666666,18.2,73,0.0,8.3,99,0.0,0.0,18.0,0.0,2096.3875,9500.0,Delhi,System
2025-02-20 01:00:00,774.6833333333334,407.84999999999997,1921.6266666666668,14.280833333333334,83.56166666666667,623.2491666666666,17.0,78,0.5,2.3,99,0.0,0.0,17.6,0.0,1921.6266666666668,9500.0,Delhi,System
2025-02-20 02:00:00,735.8075,386.375,1818.2008333333333,14.3925,78.55916666666667,585.8133333333334,16.9,75,0.1,10.3,75,0.0,0.0,16.2,0.0,1818.2008333333333,9500.0,Delhi,System
2025-02-20 03:00:00,725.7033333333334,376.375,1778.8725000000002,14.635833333333332,77.00083333333333,568.3333333333334,16.4,79,0.7,9.7,100,0.0,0.0,15.8,0.0,1778.8725000000002,9500.0,Delhi,System
2025-02-20 04:00:00,785.8541666666666,382.54583333333335,1868.9083333333335,16.123333333333335,78.92999999999999,587.7466666666667,15.9,86,1.3,11.8,62,0.0,0.0,15.3,0.0,1868.9083333333335,9500.0,Delhi,System
2025-02-20 05:00:00,954.3608333333333,454.70250000000004,2229.2599999999998,21.809166666666666,84.63583333333334,692.2466666666668,15.1,83,0.0,12.1,99,0.0,0.0,14.0,0.0,2229.2599999999998,9500.0,Delhi,System
2025-02-20 06:00:00,1286.8525,612.745,2967.6408333333334,30.757499999999997,97.76583333333333,910.6308333333333,16.3,87,0.1,10.0,27,0.0,0.0,16.1,0.0,2967.6408333333334,9500.0,Delhi,System
2025-02-20 07:00:00,1547.8808333333334,759.9133333333333,3593.1566666666663,34.51166666666666,112.82249999999999,1102.2766666666666,16.4,82,0.0,10.1,35,11.0,2.0,16.0,1.496,3591.660666666666,9500.0,Delhi,System
2025-02-20 08:00:00,1610.175,786.5758333333333,3761.603333333333,31.787499999999998,133.33333333333334,1164.8416666666667,17.9,73,0.0,10.3,35,124.0,57.0,17.3,16.864,3744.739333333333,9500.0,Delhi,System
2025-02-20 09:00:00,1631.2725,796.77,3878.3125,28.051666666666666,146.29,1239.3958333333333,19.8,64,0.0,10.8,72,278.0,164.0,19.1,37.808,3840.5045,9500.0,Delhi,System
2025-02-20 10:00:00,1649.3233333333335,845.4758333333333,4063.2125,26.089166666666667,146.71916666666667,1358.24,20.3,62,0.2,12.8,97,391.0,233.0,19.3,53.17600000000001,4010.0365,9500.0,Delhi,System
2025-02-20 11:00:00,1576.6075,837.4258333333333,3932.15,23.8925,145.47333333333333,1312.6000000000001,20.8,59,0.0,12.2,62,325.0,98.0,19.8,44.2,3887.9500000000003,9500.0,Delhi,System
2025-02-20 12:00:00,1481.1416666666667,808.7141666666666,3762.403333333333,21.864166666666666,143.19333333333333,1272.2749999999999,21.6,57,0.5,13.5,19,526.0,284.0,20.5,71.536,3690.867333333333,9500.0,Delhi,System
2025-02-20 13:00:00,1342.3775,744.8183333333333,3362.331666666667,20.037499999999998,140.99916666666667,1083.3966666666668,22.9,53,0.0,15.8,7,680.0,492.0,22.1,92.48,3269.851666666667,9500.0,Delhi,System
2025-02-20 14:00:00,1311.0066666666667,724.8991666666667,3368.304166666667,18.794166666666666,138.7475,1141.5241666666666,23.5,48,0.0,16.6,2,651.0,485.0,22.1,88.536,3279.7681666666667,9500.0,Delhi,System
2025-02-20 15:00:00,1299.2083333333333,709.2866666666667,3336.745833333333,18.469166666666666,139.455,1138.7841666666666,23.7,46,0.0,16.5,33,533.0,393.0,21.7,72.488,3264.257833333333,9500.0,Delhi,System
2025-02-20 16:00:00,1293.6333333333334,701.2866666666667,3310.515,19.4775,139.70416666666668,1125.1183333333333,23.1,49,0.0,14.3,21,342.0,217.0,21.5,46.512,3264.0029999999997,9500.0,Delhi,System
2025-02-20 17:00:00,1360.1058333333333,745.3983333333334,3431.773333333333,21.61,135.74166666666667,1136.9975,21.9,54,0.0,13.9,32,159.0,78.0,20.5,21.624,3410.1493333333333,9500.0,Delhi,System
2025-02-20 18:00:00,1474.4483333333335,783.8233333333334,3626.585833333333,24.6975,137.92916666666667,1170.39,21.0,61,0.0,14.4,8,23.0,6.0,19.8,3.128,3623.457833333333,9500.0,Delhi,System
2025-02-20 19:00:00,1453.5441666666666,759.1408333333334,3557.9541666666664,25.348333333333333,132.86583333333334,1153.3341666666668,20.0,67,0.0,14.9,17,0.0,0.0,19.0,0.0,3557.9541666666664,9500.0,Delhi,System
2025-02-20 20:00:00,1373.0791666666667,686.3791666666666,3254.193333333333,24.030833333333334,121.84666666666668,1018.4491666666667,19.6,67,0.2,9.7,63,0.0,0.0,19.2,0.0,3254.193333333333,9500.0,Delhi,System
2025-02-20 21:00:00,1270.455,624.3241666666667,2953.056666666667,21.339166666666667,111.55416666666667,897.0791666666668,15.9,89,2.3,13.1,54,0.0,0.0,15.3,0.0,2953.056666666667,9500.0,Delhi,System
2025-02-20 22:00:00,1151.341,572.479,2705.191,18.166,102.905,832.8969999999999,16.2,87,1.0,7.6,19,0.0,0.0,16.3,0.0,2705.191,9500.0,Delhi,System
2025-02-21 00:00:00,866.165,457.52833333333336,2143.8191666666667,14.511666666666668,85.515,700.0658333333334,15.6,88,0.2,9.2,36,0.0,0.0,15.4,0.0,2143.8191666666667,9500.0,Delhi,System
2025-02-21 01:00:00,793.3716666666668,421.25083333333333,1975.4241666666667,14.04,81.365,646.4833333333333,15.3,90,0.1,6.9,14,0.0,0.0,15.4,0.0,1975.4241666666667,9500.0,Delhi,System
2025-02-21 02:00:00,756.8208333333333,397.895,1887.875,14.04,77.47416666666668,623.6274999999999,14.8,91,0.1,5.4,15,0.0,0.0,15.1,0.0,1887.875,9500.0,Delhi,System
2025-02-21 03:00:00,748.8408333333333,392.19,1849.1608333333334,14.279166666666667,77.08916666666667,598.9066666666666,14.4,93,0.0,5.3,9,0.0,0.0,14.6,0.0,1849.1608333333334,9500.0,Delhi,System
2025-02-21 04:00:00,808.7183333333332,400.42,1932.8575,15.585,77.93083333333333,611.7725,14.2,93,0.0,6.3,0,0.0,0.0,14.3,0.0,1932.8575,9500.0,Delhi,System
2025-02-21 05:00:00,989.1483333333334,470.7,2303.5316666666668,21.971666666666664,83.92333333333333,716.1108333333333,13.7,93,0.0,5.5,0,0.0,0.0,13.7,0.0,2303.5316666666668,9500.0,Delhi,System
2025-02-21 06:00:00,1339.9791666666667,641.4891666666666,3076.646666666667,30.7,96.09416666666668,938.9866666666667,14.3,90,0.0,4.4,0,0.0,0.0,14.5,0.0,3076.646666666667,9500.0,Delhi,System
2025-02-21 07:00:00,1593.6766666666665,791.0300000000001,3716.01,33.501666666666665,115.35166666666667,1145.6016666666667,14.5,89,0.0,3.3,0,14.0,3.0,14.9,1.9040000000000001,3714.106,9500.0,Delhi,System
2025-02-21 08:00:00,1627.8058333333336,802.1750000000001,3800.5916666666667,30.4525,133.29666666666665,1169.7033333333334,16.1,82,0.0,2.4,0,146.0,73.0,16.6,19.856,3780.7356666666665,9500.0,Delhi,System
2025-02-21 09:00:00,1693.3166666666666,849.2733333333334,4053.4758333333334,27.588333333333335,146.65666666666667,1297.3316666666667,18.2,71,0.0,1.5,2,340.0,224.0,18.9,46.24,4007.2358333333336,9500.0,Delhi,System
2025-02-21 10:00:00,1711.7616666666665,885.8775,4190.815,25.673333333333332,144.54666666666668,1383.9108333333334,20.5,62,0.0,0.8,2,521.0,378.0,21.2,70.856,4119.959,9500.0,Delhi,System
2025-02-21 11:00:00,1665.6191666666666,901.3016666666666,4154.724166666667,23.71083333333333,146.57583333333332,1378.1441666666667,22.5,53,0.0,1.5,3,663.0,506.0,23.7,90.168,4064.5561666666667,9500.0,Delhi,System
2025-02-21 12:00:00,1589.6966666666667,884.7358333333333,4015.6175,22.37,148.01416666666668,1332.9058333333335,23.7,49,0.0,2.0,4,740.0,577.0,25.5,100.64,3914.9775,9500.0,Delhi,System
2025-02-21 13:00:00,1451.5075,809.7666666666668,3598.099166666667,20.5775,146.26666666666668,1136.9683333333332,24.6,47,0.0,2.6,4,746.0,582.0,26.3,101.45600000000002,3496.6431666666667,9500.0,Delhi,System
2025-02-21 14:00:00,1377.2749999999999,769.815,3526.1475000000005,19.412499999999998,140.65833333333333,1184.4358333333332,25.1,44,0.0,5.0,99,663.0,497.0,25.6,90.168,3435.9795000000004,9500.0,Delhi,System
2025-02-21 15:00:00,1322.36,733.7691666666666,3420.0333333333333,18.875,140.49,1173.5049999999999,24.9,44,0.0,7.7,100,510.0,335.0,24.3,69.36,3350.673333333333,9500.0,Delhi,System
2025-02-21 16:00:00,1279.56,731.2058333333333,3347.9825,19.484166666666667,138.1675,1149.0008333333333,24.1,46,0.0,10.1,100,333.0,184.0,23.1,45.288,3302.6945,9500.0,Delhi,System
2025-02-21 17:00:00,1370.7616666666665,752.4316666666667,3452.53,21.21,131.12583333333333,1144.2508333333333,22.7,52,0.0,11.2,100,105.0,8.0,21.8,14.280000000000001,3438.25,9500.0,Delhi,System
2025-02-21 18:00:00,1461.4991666666667,786.7566666666667,3623.635,24.209999999999997,135.71416666666667,1181.6200000000001,21.7,58,0.0,9.8,95,24.0,4.0,21.2,3.2640000000000002,3620.371,9500.0,Delhi,System
2025-02-21 19:00:00,1462.4108333333334,750.1550000000001,3543.1066666666666,24.770833333333332,129.36499999999998,1140.035,20.8,65,0.0,8.8,99,0.0,0.0,20.7,0.0,3543.1066666666666,9500.0,Delhi,System
2025-02-21 20:00:00,1382.9741666666666,688.5033333333334,3264.9625,23.622500000000002,120.14666666666666,1019.0116666666667,19.9,70,0.0,8.0,5,0.0,0.0,20.2,0.0,3264.9625,9500.0,Delhi,System
2025-02-21 21:00:00,1274.9458333333334,625.8841666666666,2971.0766666666664,21.485,110.22666666666667,908.3058333333333,18.9,75,0.0,7.3,79,0.0,0.0,19.3,0.0,2971.0766666666664,9500.0,Delhi,System
2025-02-21 22:00:00,1114.9891666666667,544.4483333333334,2627.851666666667,18.046666666666667,100.06166666666667,825.0233333333334,18.0,80,0.0,7.0,2,0.0,0.0,18.4,0.0,2627.851666666667,9500.0,Delhi,System
2025-02-21 23:00:00,985.597,502.25600000000003,2387.241,15.731,92.769,769.2639999999999,17.1,84,0.0,7.1,0,0.0,0.0,17.4,0.0,2387.241,9500.0,Delhi,System
2025-02-22 00:00:00,861.0783333333334,441.60833333333335,2115.23,14.56,82.29166666666667,695.7183333333334,16.3,86,0.0,8.2,0,0.0,0.0,16.4,0.0,2115.23,9500.0,Delhi,System
2025-02-22 01:00:00,788.5925000000001,409.00916666666666,1949.0375000000001,14.104999999999999,79.66250000000001,638.9291666666667,15.8,85,0.0,8.6,0,0.0,0.0,15.5,0.0,1949.0375000000001,9500.0,Delhi,System
2025-02-22 02:00:00,750.1833333333334,384.53666666666663,1857.545,13.9775,77.65333333333334,613.1383333333333,15.1,86,0.0,7.7,0,0.0,0.0,14.8,0.0,1857.545,9500.0,Delhi,System
2025-02-22 03:00:00,740.7891666666666,376.3433333333333,1810.95,14.042499999999999,77.22916666666667,585.5716666666666,14.6,87,0.0,8.1,12,0.0,0.0,14.1,0.0,1810.95,9500.0,Delhi,System
2025-02-22 04:00:00,797.44,386.5225,1898.045,15.08,78.06,602.9033333333333,14.1,89,0.0,8.6,7,0.0,0.0,13.5,0.0,1898.045,9500.0,Delhi,System
2025-02-22 05:00:00,945.8391666666666,448.8675,2203.8158333333336,19.348333333333333,82.31666666666666,686.3833333333333,13.6,89,0.0,8.4,48,0.0,0.0,13.0,0.0,2203.8158333333336,9500.0,Delhi,System
2025-02-22 06:00:00,1206.4166666666667,578.2183333333334,2783.869166666667,25.2775,91.68333333333334,854.7833333333333,13.5,92,0.0,8.0,0,0.0,0.0,13.0,0.0,2783.869166666667,9500.0,Delhi,System
2025-02-22 07:00:00,1441.3291666666667,710.6208333333334,3351.2975,29.156666666666666,103.89083333333333,1033.6916666666666,13.5,90,0.0,8.8,20,15.0,3.0,12.8,2.04,3349.2575,9500.0,Delhi,System
2025-02-22 08:00:00,1560.2983333333334,743.4125,3577.6200000000003,29.295833333333334,111.95416666666667,1098.1258333333333,15.1,81,0.0,7.1,40,149.0,76.0,14.6,20.264,3557.356,9500.0,Delhi,System
2025-02-22 09:00:00,1641.2775000000001,803.7716666666666,3776.653333333333,27.72583333333333,114.98666666666666,1155.4325000000001,17.3,69,0.0,7.4,20,347.0,231.0,16.7,47.192,3729.461333333333,9500.0,Delhi,System
2025-02-22 10:00:00,1677.6325,827.6133333333333,3883.7941666666666,25.796666666666667,119.13333333333333,1196.2683333333332,19.7,58,0.0,7.5,46,524.0,375.0,19.0,71.264,3812.5301666666664,9500.0,Delhi,System
2025-02-22 11:00:00,1616.915,824.0083333333333,3787.3308333333334,23.715833333333336,118.83,1167.9199999999998,21.7,48,0.0,8.6,57,672.0,522.0,21.2,91.392,3695.9388333333336,9500.0,Delhi,System
2025-02-22 12:00:00,1515.180833333333,807.44,3606.9208333333336,21.12666666666667,113.53916666666667,1116.2983333333334,23.0,43,0.0,10.2,100,744.0,579.0,22.5,101.184,3505.7368333333334,9500.0,Delhi,System
2025-02-22 13:00:00,1389.1016666666667,740.2583333333333,3254.5808333333334,19.179166666666667,110.8075,963.1116666666667,23.6,40,0.0,11.4,73,680.0,429.0,22.4,92.48,3162.1008333333334,9500.0,Delhi,System
2025-02-22 14:00:00,1327.2808333333335,720.6391666666667,3174.185833333333,17.029166666666665,109.235,970.7391666666666,23.9,36,0.0,11.5,29,611.0,369.0,22.0,83.096,3091.089833333333,9500.0,Delhi,System
2025-02-22 15:00:00,1298.0908333333334,704.3041666666667,3101.1541666666667,16.488333333333333,108.9775,943.3941666666666,23.8,37,0.0,11.8,7,545.0,390.0,21.6,74.12,3027.034166666667,9500.0,Delhi,System
2025-02-22 16:00:00,1290.76,699.4091666666667,3070.65,17.624166666666667,108.805,923.3183333333333,23.2,38,0.0,11.9,0,378.0,260.0,21.0,51.40800000000001,3019.242,9500.0,Delhi,System
2025-02-22 17:00:00,1358.1591666666666,716.1725,3164.8975000000005,20.624166666666667,108.88166666666666,929.4133333333333,22.1,42,0.0,11.8,1,179.0,99.0,20.0,24.344,3140.5535000000004,9500.0,Delhi,System
2025-02-22 18:00:00,1451.8966666666665,751.1008333333333,3353.2566666666667,23.679166666666664,117.65583333333332,978.0883333333333,20.4,53,0.0,7.0,0,27.0,8.0,19.5,3.6720000000000006,3349.5846666666666,9500.0,Delhi,System
2025-02-22 19:00:00,1453.8008333333335,729.6283333333334,3323.728333333333,24.78333333333333,118.3075,967.9433333333333,19.4,60,0.0,5.8,0,0.0,0.0,19.0,0.0,3323.728333333333,9500.0,Delhi,System
