datetime,temperature,humidity,precipitation,wind_speed,cloud_cover,solar_radiation,direct_radiation,feels_like,gross_demand_mw,solar_generation_mw,net_demand_mw,area,node,discom_brpl_mw,discom_bypl_mw,discom_ndpl_mw,discom_ndmc_mw,discom_mes_mw,available_capacity_mw
2025-10-29 12:00:00,28.6,50,0.0,6.7,7,643.0,447.0,30.6,4599.0,87.448,4511.552,Delhi,System,1931.58,1287.72,1103.76,229.95000000000002,45.99,9500.0
2025-10-29 13:00:00,29.2,47,0.0,6.1,95,622.0,445.0,31.0,4499.8,84.592,4415.2080000000005,Delhi,System,1889.916,1259.9440000000002,1079.952,224.99,44.998000000000005,9500.0
2025-10-29 14:00:00,29.2,46,0.0,5.6,98,443.0,206.0,30.6,4513.4,60.248000000000005,4453.152,Delhi,System,1895.6279999999997,1263.752,1083.216,225.67,45.134,9500.0
2025-10-29 15:00:00,29.0,46,0.0,6.3,99,305.0,128.0,30.2,4544.6,41.48,4503.120000000001,Delhi,System,1908.732,1272.4880000000003,1090.704,227.23000000000002,45.446000000000005,9500.0
2025-10-29 16:00:00,28.4,48,0.0,5.6,100,160.0,43.0,29.8,4600.7,21.76,4578.94,Delhi,System,1932.2939999999999,1288.1960000000001,1104.168,230.035,46.007,9500.0
2025-10-29 17:00:00,27.9,48,0.0,3.6,95,49.0,8.0,29.4,4425.7,6.664000000000001,4419.036,Delhi,System,1858.7939999999999,1239.1960000000001,1062.168,221.285,44.257,9500.0
2025-10-29 18:00:00,27.1,52,0.0,3.4,100,0.0,0.0,28.8,5062.9,0.0,5062.9,Delhi,System,2126.4179999999997,1417.612,1215.0959999999998,253.14499999999998,50.629,9500.0
2025-10-29 19:00:00,26.7,54,0.0,4.0,70,0.0,0.0,28.4,5094.7,0.0,5094.7,Delhi,System,2139.774,1426.516,1222.7279999999998,254.735,50.947,9500.0
2025-10-29 20:00:00,26.0,61,0.0,1.9,52,0.0,0.0,28.5,4987.6,0.0,4987.6,Delhi,System,2094.792,1396.5280000000002,1197.0240000000001,249.38000000000002,49.876000000000005,9500.0
2025-10-29 21:00:00,25.9,60,0.0,0.7,9,0.0,0.0,28.5,4846.8,0.0,4846.8,Delhi,System,2035.656,1357.1040000000003,1163.232,242.34000000000003,48.468,9500.0
2025-10-29 22:00:00,25.3,61,0.0,2.4,15,0.0,0.0,27.5,4951.3,0.0,4951.3,Delhi,System,2079.546,1386.3640000000003,1188.312,247.56500000000003,49.513000000000005,9500.0
2025-10-29 23:00:00,24.8,66,0.0,2.8,94,0.0,0.0,27.2,3005.9,0.0,3005.9,Delhi,System,1262.478,841.6520000000002,721.4159999999999,150.29500000000002,30.059,9500.0
2025-10-30 00:00:00,24.7,63,0.0,4.3,98,0.0,0.0,26.7,2269.1,0.0,2269.1,Delhi,System,953.0219999999999,635.3480000000001,544.584,113.455,22.691,9500.0
2025-10-30 01:00:00,24.1,66,0.0,4.1,81,0.0,0.0,26.2,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-10-30 02:00:00,24.0,67,0.0,4.7,85,0.0,0.0,26.0,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-10-30 03:00:00,23.5,69,0.0,5.5,100,0.0,0.0,25.4,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-10-30 04:00:00,23.1,72,0.0,4.8,100,0.0,0.0,25.1,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-10-30 05:00:00,22.9,78,0.0,3.0,95,0.0,0.0,25.7,3088.2,0.0,3088.2,Delhi,System,1297.0439999999999,864.696,741.1679999999999,154.41,30.881999999999998,9500.0
2025-10-30 06:00:00,22.6,80,0.0,2.7,100,0.0,0.0,25.5,4258.3,0.0,4258.3,Delhi,System,1788.486,1192.324,1021.992,212.91500000000002,42.583000000000006,9500.0
2025-10-30 07:00:00,23.0,78,0.0,1.9,100,24.0,2.0,26.0,4220.7,3.2640000000000002,4217.436,Delhi,System,1772.694,1181.796,1012.968,211.035,42.207,9500.0
2025-10-30 08:00:00,23.4,76,0.0,0.7,100,58.0,2.0,26.7,4298.8,7.888000000000001,4290.912,Delhi,System,1805.496,1203.6640000000002,1031.712,214.94000000000003,42.988,9500.0
2025-10-30 09:00:00,24.8,72,0.0,0.6,100,186.0,29.0,28.2,4122.6,25.296,4097.304,Delhi,System,1731.4920000000002,1154.3280000000002,989.4240000000001,206.13000000000002,41.226000000000006,9500.0
2025-10-30 10:00:00,26.1,68,0.0,2.6,100,292.0,61.0,29.4,4436.6,39.712,4396.888,Delhi,System,1863.372,1242.2480000000003,1064.784,221.83000000000004,44.36600000000001,9500.0
2025-10-30 11:00:00,27.3,65,0.0,4.9,100,307.0,52.0,30.5,4398.9,41.752,4357.147999999999,Delhi,System,1847.5379999999998,1231.692,1055.7359999999999,219.945,43.989,9500.0
2025-10-30 12:00:00,27.3,61,0.1,4.6,100,243.0,13.0,30.0,4338.0,33.048,4304.952,Delhi,System,1821.96,1214.64,1041.12,216.9,43.38,9500.0
2025-10-30 13:00:00,26.9,63,0.0,5.0,100,182.0,2.0,29.6,4584.4,24.752,4559.647999999999,Delhi,System,1925.4479999999999,1283.632,1100.2559999999999,229.22,45.843999999999994,9500.0
2025-10-30 14:00:00,26.7,64,0.0,4.5,100,157.0,15.0,29.5,4427.3,21.352,4405.948,Delhi,System,1859.466,1239.6440000000002,1062.552,221.365,44.273,9500.0
2025-10-30 15:00:00,26.4,65,0.0,3.7,100,99.0,8.0,29.3,4588.2,13.464000000000002,4574.736,Delhi,System,1927.0439999999999,1284.6960000000001,1101.168,229.41,45.882,9500.0
2025-10-30 16:00:00,26.1,66,0.0,2.7,99,69.0,6.0,29.1,4528.1,9.384,4518.716,Delhi,System,1901.8020000000001,1267.8680000000002,1086.7440000000001,226.40500000000003,45.281000000000006,9500.0
2025-10-30 17:00:00,24.9,75,0.0,2.2,99,17.0,0.0,28.5,4530.7,2.312,4528.388,Delhi,System,1902.8939999999998,1268.596,1087.368,226.535,45.307,9500.0
2025-10-30 18:00:00,24.8,77,0.0,2.9,36,0.0,0.0,28.4,5031.5,0.0,5031.5,Delhi,System,2113.23,1408.8200000000002,1207.56,251.57500000000002,50.315,9500.0
2025-10-30 19:00:00,24.0,83,0.0,3.9,98,0.0,0.0,27.7,5098.2,0.0,5098.2,Delhi,System,2141.2439999999997,1427.496,1223.568,254.91,50.982,9500.0
2025-10-30 20:00:00,23.5,88,0.0,5.7,98,0.0,0.0,27.3,5039.9,0.0,5039.9,Delhi,System,2116.758,1411.172,1209.5759999999998,251.995,50.399,9500.0
2025-10-30 21:00:00,23.2,91,0.0,3.9,100,0.0,0.0,27.4,4879.1,0.0,4879.1,Delhi,System,2049.222,1366.1480000000001,1170.9840000000002,243.95500000000004,48.791000000000004,9500.0
2025-10-30 22:00:00,23.1,93,0.0,3.9,100,0.0,0.0,27.4,5090.1,0.0,5090.1,Delhi,System,2137.842,1425.2280000000003,1221.624,254.50500000000002,50.901,9500.0
2025-10-30 23:00:00,22.9,95,0.0,6.3,100,0.0,0.0,26.9,2945.7,0.0,2945.7,Delhi,System,1237.194,824.796,706.968,147.285,29.456999999999997,9500.0
2025-10-31 00:00:00,22.9,94,0.0,5.8,100,0.0,0.0,26.8,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-10-31 01:00:00,22.7,94,0.0,4.4,100,0.0,0.0,26.8,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-10-31 02:00:00,22.5,94,0.0,4.4,100,0.0,0.0,26.5,2290.4,0.0,2290.4,Delhi,System,961.968,641.3120000000001,549.696,114.52000000000001,22.904,9500.0
2025-10-31 03:00:00,22.3,95,0.0,3.4,100,0.0,0.0,26.4,2300.9,0.0,2300.9,Delhi,System,966.378,644.2520000000001,552.216,115.04500000000002,23.009,9500.0
2025-10-31 04:00:00,22.1,96,0.0,1.8,100,0.0,0.0,26.4,2247.5,0.0,2247.5,Delhi,System,943.9499999999999,629.3000000000001,539.4,112.375,22.475,9500.0
2025-10-31 05:00:00,21.6,96,0.0,1.1,97,0.0,0.0,25.7,3055.4,0.0,3055.4,Delhi,System,1283.268,855.5120000000001,733.296,152.77,30.554000000000002,9500.0
2025-10-31 06:00:00,21.4,97,0.0,1.8,95,0.0,0.0,25.5,4222.2,0.0,4222.2,Delhi,System,1773.3239999999998,1182.2160000000001,1013.328,211.11,42.222,9500.0
2025-10-31 07:00:00,22.2,95,0.0,5.2,97,31.0,4.0,25.9,4307.0,4.216,4302.784,Delhi,System,1808.9399999999998,1205.96,1033.68,215.35000000000002,43.07,9500.0
2025-10-31 08:00:00,23.2,90,0.0,6.4,100,132.0,33.0,26.9,4186.6,17.952,4168.648,Delhi,System,1758.372,1172.2480000000003,1004.7840000000001,209.33000000000004,41.86600000000001,9500.0
2025-10-31 09:00:00,24.9,79,0.0,6.5,33,248.0,65.0,28.3,4219.3,33.728,4185.572,Delhi,System,1772.106,1181.4040000000002,1012.6320000000001,210.96500000000003,42.193000000000005,9500.0
2025-10-31 10:00:00,26.6,68,0.0,5.3,31,407.0,202.0,29.8,4397.9,55.352000000000004,4342.548,Delhi,System,1847.1179999999997,1231.412,1055.4959999999999,219.89499999999998,43.979,9500.0
2025-10-31 11:00:00,27.9,61,0.0,4.4,16,484.0,258.0,30.9,4466.2,65.824,4400.376,Delhi,System,1875.8039999999999,1250.536,1071.888,223.31,44.662,9500.0
2025-10-31 12:00:00,29.1,55,0.1,3.9,21,564.0,373.0,32.1,4657.3,76.704,4580.5960000000005,Delhi,System,1956.066,1304.044,1117.752,232.865,46.573,9500.0
2025-10-31 13:00:00,29.9,51,0.0,4.0,98,560.0,378.0,32.6,4589.4,76.16,4513.24,Delhi,System,1927.5479999999998,1285.032,1101.456,229.47,45.894,9500.0
2025-10-31 14:00:00,30.3,48,0.0,4.0,73,462.0,279.0,32.6,4676.3,62.83200000000001,4613.468,Delhi,System,1964.046,1309.3640000000003,1122.312,233.81500000000003,46.763000000000005,9500.0
2025-10-31 15:00:00,30.3,47,0.0,5.8,26,370.0,239.0,32.2,4526.9,50.32,4476.58,Delhi,System,1901.2979999999998,1267.532,1086.456,226.345,45.269,9500.0
2025-10-31 16:00:00,29.7,47,0.0,6.9,37,202.0,108.0,31.2,4506.8,27.472000000000005,4479.328,Delhi,System,1892.856,1261.9040000000002,1081.632,225.34000000000003,45.068000000000005,9500.0
2025-10-31 17:00:00,28.2,55,0.0,4.3,34,54.0,18.0,30.7,4535.1,7.344000000000001,4527.756,Delhi,System,1904.7420000000002,1269.8280000000002,1088.424,226.75500000000002,45.351000000000006,9500.0
2025-10-31 18:00:00,26.9,64,0.0,3.6,7,0.0,0.0,30.0,4935.1,0.0,4935.1,Delhi,System,2072.742,1381.8280000000002,1184.424,246.75500000000002,49.351000000000006,9500.0
2025-10-31 19:00:00,26.1,68,0.0,4.0,6,0.0,0.0,29.3,4938.5,0.0,4938.5,Delhi,System,2074.17,1382.7800000000002,1185.24,246.925,49.385,9500.0
2025-10-31 20:00:00,25.5,70,0.0,4.9,1,0.0,0.0,28.4,5277.0,0.0,5277.0,Delhi,System,2216.3399999999997,1477.5600000000002,1266.48,263.85,52.77,9500.0
2025-10-31 21:00:00,24.8,71,0.0,6.2,1,0.0,0.0,27.4,5025.3,0.0,5025.3,Delhi,System,2110.626,1407.0840000000003,1206.072,251.26500000000001,50.253,9500.0
2025-10-31 22:00:00,24.0,73,0.0,6.6,0,0.0,0.0,26.4,5022.1,0.0,5022.1,Delhi,System,2109.282,1406.1880000000003,1205.304,251.10500000000002,50.221000000000004,9500.0
2025-10-31 23:00:00,23.4,81,0.0,5.5,0,0.0,0.0,26.3,3018.6,0.0,3018.6,Delhi,System,1267.812,845.2080000000001,724.4639999999999,150.93,30.186,9500.0
2025-11-01 00:00:00,23.0,82,0.0,4.8,2,0.0,0.0,25.9,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-01 01:00:00,22.7,82,0.0,5.8,2,0.0,0.0,25.3,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-01 02:00:00,22.0,85,0.0,5.2,1,0.0,0.0,24.8,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-01 03:00:00,21.2,89,0.0,5.2,1,0.0,0.0,24.0,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-01 04:00:00,20.8,92,0.0,5.4,0,0.0,0.0,23.6,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-01 05:00:00,20.9,95,0.0,5.7,2,0.0,0.0,23.9,3020.0,0.0,3020.0,Delhi,System,1268.3999999999999,845.6000000000001,724.8,151.0,30.2,9500.0
2025-11-01 06:00:00,20.8,96,0.0,5.3,12,0.0,0.0,23.9,4350.2,0.0,4350.2,Delhi,System,1827.0839999999998,1218.056,1044.048,217.51,43.502,9500.0
2025-11-01 07:00:00,21.3,91,0.0,6.1,10,37.0,10.0,24.1,4320.8,5.032,4315.768,Delhi,System,1814.736,1209.824,1036.992,216.04000000000002,43.208000000000006,9500.0
2025-11-01 08:00:00,23.1,81,0.0,4.0,0,169.0,69.0,26.2,4181.5,22.984,4158.516,Delhi,System,1756.23,1170.8200000000002,1003.56,209.07500000000002,41.815,9500.0
2025-11-01 09:00:00,26.0,64,0.0,4.3,0,367.0,238.0,28.5,4315.7,49.912,4265.788,Delhi,System,1812.5939999999998,1208.396,1035.768,215.785,43.157,9500.0
2025-11-01 10:00:00,28.4,48,0.0,5.6,0,527.0,383.0,29.8,4550.4,71.672,4478.728,Delhi,System,1911.1679999999997,1274.112,1092.0959999999998,227.51999999999998,45.504,9500.0
2025-11-01 11:00:00,29.8,36,0.0,7.9,0,632.0,477.0,30.2,4567.6,85.952,4481.648,Delhi,System,1918.392,1278.928,1096.2240000000002,228.38000000000002,45.676,9500.0
2025-11-01 12:00:00,30.6,31,0.0,8.9,0,672.0,513.0,30.5,4484.3,91.392,4392.908,Delhi,System,1883.406,1255.6040000000003,1076.232,224.21500000000003,44.843,9500.0
2025-11-01 13:00:00,30.9,29,0.0,9.8,1,641.0,484.0,30.2,4580.5,87.176,4493.324,Delhi,System,1923.81,1282.5400000000002,1099.32,229.025,45.805,9500.0
2025-11-01 14:00:00,30.8,29,0.0,10.2,1,542.0,396.0,29.4,4580.6,73.712,4506.888,Delhi,System,1923.852,1282.5680000000002,1099.344,229.03000000000003,45.806000000000004,9500.0
2025-11-01 15:00:00,30.4,29,0.0,10.2,0,397.0,272.0,29.1,4523.8,53.992000000000004,4469.808,Delhi,System,1899.996,1266.6640000000002,1085.712,226.19000000000003,45.238,9500.0
2025-11-01 16:00:00,29.6,30,0.0,9.6,0,220.0,127.0,28.2,4567.4,29.920000000000005,4537.48,Delhi,System,1918.3079999999998,1278.872,1096.176,228.37,45.674,9500.0
2025-11-01 17:00:00,27.0,47,0.0,5.4,0,59.0,22.0,27.7,4436.5,8.024000000000001,4428.476,Delhi,System,1863.33,1242.22,1064.76,221.82500000000002,44.365,9500.0
2025-11-01 18:00:00,25.6,52,0.0,5.7,0,0.0,0.0,26.4,4838.9,0.0,4838.9,Delhi,System,2032.3379999999997,1354.892,1161.3359999999998,241.945,48.388999999999996,9500.0
2025-11-01 19:00:00,24.7,55,0.0,5.4,0,0.0,0.0,25.5,4870.1,0.0,4870.1,Delhi,System,2045.442,1363.6280000000002,1168.824,243.50500000000002,48.70100000000001,9500.0
2025-11-01 20:00:00,24.1,56,0.0,6.1,0,0.0,0.0,24.7,4920.4,0.0,4920.4,Delhi,System,2066.5679999999998,1377.712,1180.896,246.01999999999998,49.204,9500.0
2025-11-01 21:00:00,23.5,58,0.0,6.0,0,0.0,0.0,24.1,4692.1,0.0,4692.1,Delhi,System,1970.682,1313.7880000000002,1126.104,234.60500000000002,46.92100000000001,9500.0
2025-11-01 22:00:00,23.0,58,0.0,6.0,0,0.0,0.0,23.5,5046.8,0.0,5046.8,Delhi,System,2119.656,1413.1040000000003,1211.232,252.34000000000003,50.468,9500.0
2025-11-01 23:00:00,22.0,68,0.0,5.2,0,0.0,0.0,23.2,3119.9,0.0,3119.9,Delhi,System,1310.358,873.5720000000001,748.776,155.995,31.199,9500.0
2025-11-02 00:00:00,21.4,68,0.0,5.8,0,0.0,0.0,22.2,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-02 01:00:00,21.2,68,0.0,6.2,0,0.0,0.0,21.9,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-02 02:00:00,20.9,69,0.0,6.5,0,0.0,0.0,21.5,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-02 03:00:00,20.1,72,0.0,6.2,0,0.0,0.0,20.8,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-02 04:00:00,19.6,73,0.0,6.1,0,0.0,0.0,20.2,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-02 05:00:00,19.4,79,0.0,5.9,1,0.0,0.0,20.4,2696.4,0.0,2696.4,Delhi,System,1132.488,754.9920000000001,647.136,134.82000000000002,26.964000000000002,9500.0
2025-11-02 06:00:00,19.3,80,0.0,5.6,0,0.0,0.0,20.4,3829.5,0.0,3829.5,Delhi,System,1608.3899999999999,1072.26,919.0799999999999,191.47500000000002,38.295,9500.0
2025-11-02 07:00:00,19.9,78,0.0,6.3,0,39.0,13.0,21.0,3614.8,5.304,3609.496,Delhi,System,1518.2160000000001,1012.1440000000001,867.552,180.74,36.148,9500.0
2025-11-02 08:00:00,21.6,73,0.0,6.1,0,189.0,103.0,23.0,3716.3,25.704000000000004,3690.596,Delhi,System,1560.846,1040.564,891.912,185.81500000000003,37.163000000000004,9500.0
2025-11-02 09:00:00,23.8,65,0.0,5.9,0,370.0,249.0,25.3,3748.1,50.32,3697.7799999999997,Delhi,System,1574.202,1049.468,899.544,187.405,37.481,9500.0
2025-11-02 10:00:00,25.8,58,0.0,5.9,0,524.0,382.0,27.4,4024.8,71.264,3953.536,Delhi,System,1690.416,1126.9440000000002,965.952,201.24,40.248000000000005,9500.0
2025-11-02 11:00:00,27.6,50,0.0,8.8,0,627.0,473.0,29.0,3875.9,85.272,3790.628,Delhi,System,1627.878,1085.2520000000002,930.216,193.79500000000002,38.759,9500.0
2025-11-02 12:00:00,28.8,39,0.0,12.3,0,667.0,508.0,28.8,3772.7,90.712,3681.988,Delhi,System,1584.5339999999999,1056.356,905.448,188.635,37.727,9500.0
2025-11-02 13:00:00,29.3,36,0.0,12.8,0,638.0,483.0,28.7,3887.6,86.768,3800.832,Delhi,System,1632.792,1088.528,933.0239999999999,194.38,38.876,9500.0
2025-11-02 14:00:00,29.4,35,0.0,12.7,0,545.0,402.0,28.2,3921.2,74.12,3847.08,Delhi,System,1646.9039999999998,1097.9360000000001,941.088,196.06,39.211999999999996,9500.0
2025-11-02 15:00:00,29.1,35,0.0,12.2,0,398.0,274.0,28.0,3875.6,54.12800000000001,3821.4719999999998,Delhi,System,1627.752,1085.1680000000001,930.1439999999999,193.78,38.756,9500.0
2025-11-02 16:00:00,28.1,39,0.0,9.8,0,220.0,128.0,27.5,3808.1,29.920000000000005,3778.18,Delhi,System,1599.4019999999998,1066.268,913.944,190.405,38.081,9500.0
2025-11-02 17:00:00,26.2,48,0.0,7.6,0,57.0,22.0,26.5,3933.1,7.752000000000001,3925.348,Delhi,System,1651.9019999999998,1101.268,943.944,196.655,39.331,9500.0
2025-11-02 18:00:00,24.6,54,0.0,6.8,0,0.0,0.0,25.2,4525.5,0.0,4525.5,Delhi,System,1900.71,1267.14,1086.12,226.275,45.255,9500.0
2025-11-02 19:00:00,23.7,56,0.0,7.0,0,0.0,0.0,24.2,4300.2,0.0,4300.2,Delhi,System,1806.0839999999998,1204.056,1032.048,215.01,43.002,9500.0
2025-11-02 20:00:00,23.1,56,0.0,7.2,0,0.0,0.0,23.3,4294.3,0.0,4294.3,Delhi,System,1803.606,1202.4040000000002,1030.632,214.71500000000003,42.943000000000005,9500.0
2025-11-02 21:00:00,22.5,56,0.0,7.4,0,0.0,0.0,22.4,4143.3,0.0,4143.3,Delhi,System,1740.186,1160.1240000000003,994.392,207.16500000000002,41.433,9500.0
2025-11-02 22:00:00,21.8,57,0.0,7.9,0,0.0,0.0,21.5,4347.9,0.0,4347.9,Delhi,System,1826.1179999999997,1217.412,1043.4959999999999,217.39499999999998,43.479,9500.0
2025-11-02 23:00:00,21.6,60,0.0,8.2,0,0.0,0.0,21.6,2619.9,0.0,2619.9,Delhi,System,1100.358,733.5720000000001,628.776,130.995,26.199,9500.0
2025-11-03 00:00:00,21.2,60,0.0,8.5,0,0.0,0.0,21.0,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-03 01:00:00,20.6,61,0.0,9.1,0,0.0,0.0,20.1,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-03 02:00:00,19.7,64,0.0,9.2,0,0.0,0.0,19.2,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-03 03:00:00,19.0,66,0.0,8.8,0,0.0,0.0,18.5,2259.5,0.0,2259.5,Delhi,System,948.99,632.6600000000001,542.28,112.97500000000001,22.595,9500.0
2025-11-03 04:00:00,18.5,68,0.0,8.5,0,0.0,0.0,18.0,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-03 05:00:00,18.2,72,0.0,8.3,0,0.0,0.0,17.9,3015.4,0.0,3015.4,Delhi,System,1266.468,844.3120000000001,723.696,150.77,30.154,9500.0
2025-11-03 06:00:00,17.9,73,0.0,8.0,0,0.0,0.0,17.6,4137.8,0.0,4137.8,Delhi,System,1737.876,1158.584,993.072,206.89000000000001,41.378,9500.0
2025-11-03 07:00:00,18.3,70,0.0,8.3,0,39.0,13.0,17.9,4195.4,5.304,4190.096,Delhi,System,1762.0679999999998,1174.712,1006.8959999999998,209.76999999999998,41.954,9500.0
2025-11-03 08:00:00,19.9,69,0.0,8.1,0,193.0,108.0,20.0,4276.1,26.248000000000005,4249.852000000001,Delhi,System,1795.962,1197.3080000000002,1026.2640000000001,213.80500000000004,42.761,9500.0
2025-11-03 09:00:00,22.3,60,0.0,5.9,0,375.0,256.0,22.8,4186.2,51.00000000000001,4135.2,Delhi,System,1758.204,1172.136,1004.6879999999999,209.31,41.862,9500.0
2025-11-03 10:00:00,24.8,52,0.0,6.0,0,531.0,392.0,25.3,4372.9,72.216,4300.683999999999,Delhi,System,1836.6179999999997,1224.412,1049.4959999999999,218.64499999999998,43.729,9500.0
2025-11-03 11:00:00,27.2,46,0.0,7.0,0,636.0,485.0,28.1,4509.1,86.496,4422.604,Delhi,System,1893.8220000000001,1262.5480000000002,1082.184,225.45500000000004,45.091,9500.0
2025-11-03 12:00:00,28.8,40,0.0,8.7,0,677.0,522.0,29.5,4635.8,92.072,4543.728,Delhi,System,1947.036,1298.0240000000001,1112.592,231.79000000000002,46.358000000000004,9500.0
2025-11-03 13:00:00,29.9,35,0.0,10.8,0,648.0,497.0,29.7,4532.0,88.128,4443.872,Delhi,System,1903.4399999999998,1268.96,1087.68,226.60000000000002,45.32,9500.0
2025-11-03 14:00:00,30.5,28,0.0,14.1,0,553.0,413.0,28.4,4561.9,75.208,4486.692,Delhi,System,1915.9979999999998,1277.332,1094.8559999999998,228.095,45.619,9500.0
2025-11-03 15:00:00,30.0,28,0.0,13.3,0,405.0,283.0,28.0,4435.9,55.080000000000005,4380.82,Delhi,System,1863.0779999999997,1242.052,1064.616,221.795,44.358999999999995,9500.0
2025-11-03 16:00:00,28.7,32,0.0,10.3,0,223.0,132.0,27.3,4573.3,30.328000000000003,4542.972,Delhi,System,1920.786,1280.5240000000001,1097.592,228.66500000000002,45.733000000000004,9500.0
2025-11-03 17:00:00,26.3,42,0.0,6.9,0,58.0,23.0,26.1,4577.5,7.888000000000001,4569.612,Delhi,System,1922.55,1281.7,1098.6,228.875,45.775,9500.0
2025-11-03 18:00:00,25.2,46,0.0,6.9,0,0.0,0.0,25.0,5037.1,0.0,5037.1,Delhi,System,2115.582,1410.3880000000001,1208.904,251.85500000000002,50.371,9500.0
2025-11-03 19:00:00,24.3,51,0.0,5.7,11,0.0,0.0,24.6,5026.8,0.0,5026.8,Delhi,System,2111.256,1407.5040000000001,1206.432,251.34000000000003,50.268,9500.0
2025-11-03 20:00:00,24.1,50,0.0,2.7,0,0.0,0.0,24.6,4824.8,0.0,4824.8,Delhi,System,2026.416,1350.9440000000002,1157.952,241.24,48.248000000000005,9500.0
2025-11-03 21:00:00,23.5,51,0.0,1.6,0,0.0,0.0,24.1,4973.7,0.0,4973.7,Delhi,System,2088.9539999999997,1392.6360000000002,1193.6879999999999,248.685,49.737,9500.0
2025-11-03 22:00:00,22.7,53,0.0,2.0,0,0.0,0.0,23.2,4922.1,0.0,4922.1,Delhi,System,2067.282,1378.1880000000003,1181.304,246.10500000000002,49.221000000000004,9500.0
2025-11-03 23:00:00,23.0,54,0.0,1.7,0,0.0,0.0,23.7,3072.0,0.0,3072.0,Delhi,System,1290.24,860.1600000000001,737.28,153.60000000000002,30.72,9500.0
2025-11-04 00:00:00,21.7,57,0.0,0.4,8,0.0,0.0,22.5,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-04 01:00:00,21.0,59,0.0,0.4,9,0.0,0.0,21.7,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-04 02:00:00,20.1,63,0.0,2.5,3,0.0,0.0,20.5,2240.0,0.0,2240.0,Delhi,System,940.8,627.2,537.6,112.0,22.400000000000002,9500.0
2025-11-04 03:00:00,19.3,67,0.0,3.6,87,0.0,0.0,19.7,2278.9,0.0,2278.9,Delhi,System,957.138,638.0920000000001,546.936,113.94500000000001,22.789,9500.0
2025-11-04 04:00:00,19.5,69,0.0,5.3,74,0.0,0.0,19.8,2284.2,0.0,2284.2,Delhi,System,959.3639999999999,639.576,548.208,114.21,22.842,9500.0
2025-11-04 05:00:00,18.9,74,0.0,5.1,100,0.0,0.0,19.4,3014.7,0.0,3014.7,Delhi,System,1266.174,844.116,723.5279999999999,150.73499999999999,30.147,9500.0
2025-11-04 06:00:00,19.9,68,0.0,6.8,48,0.0,0.0,20.2,4252.1,0.0,4252.1,Delhi,System,1785.882,1190.5880000000002,1020.504,212.60500000000002,42.52100000000001,9500.0
2025-11-04 07:00:00,20.1,67,0.0,9.0,32,30.0,8.0,20.0,4142.6,4.08,4138.52,Delhi,System,1739.892,1159.928,994.224,207.13000000000002,41.426,9500.0
2025-11-04 08:00:00,21.8,65,0.0,8.5,17,151.0,66.0,22.1,4206.8,20.536,4186.264,Delhi,System,1766.856,1177.9040000000002,1009.6320000000001,210.34000000000003,42.068000000000005,9500.0
2025-11-04 09:00:00,23.6,61,0.0,3.8,3,311.0,184.0,24.9,4226.3,42.296,4184.004,Delhi,System,1775.046,1183.3640000000003,1014.312,211.31500000000003,42.263000000000005,9500.0
